P22BD,O2 Sensor Reference Voltage Circuit Low Bank 2 Sensor 2
P22BE,O2 Sensor Reference Voltage Circuit High Bank 2 Sensor 2
P22BF,O2 Sensor Negative Current Control Circuit/Open Bank 2 Sensor 2
P22C0,O2 Sensor Negative Current Control Circuit Low Bank 2 Sensor 2
P22C1,O2 Sensor Negative Current Control Circuit High Bank 2 Sensor 2
P22C2,O2 Sensor Pumping Current Trim Circuit/Open Bank 2 Sensor 2
P22C3,O2 Sensor Pumping Current Trim Circuit Low Bank 2 Sensor 2
P22C4,O2 Sensor Pumping Current Trim Circuit High Bank 2 Sensor 2
P22C5,Turbocharger Compressor Outlet Valve Control Circuit/Open
P22C6,Turbocharger Compressor Outlet Valve Control Circuit Low
P22C7,Turbocharger Compressor Outlet Valve Control Circuit High
P22C8,Turbocharger Compressor Outlet Valve Stuck Open
P22C9,Turbocharger Compressor Outlet Valve Stuck Closed
P22CA,"""Turbocharger Compressor Outlet Switching Valve Control Circuit/Open"""
P22CB,"""Turbocharger Compressor Outlet Switching Valve Control Circuit Low"""
P22CC,"""Turbocharger Compressor Outlet Switching Valve Control Circuit High"""
P22CD,Turbocharger Compressor Outlet Switching Valve Stuck Open
P22CE,Turbocharger Compressor Outlet Switching Valve Stuck Closed
P22CF,Turbocharger Turbine Inlet Valve Control Circuit/Open
P22D0,Turbocharger Turbine Inlet Valve Control Circuit Low
P22D1,Turbocharger Turbine Inlet Valve Control Circuit High
P22D2,Turbocharger Turbine Inlet Valve Stuck Open
P22D3,Turbocharger Turbine Inlet Valve Stuck Closed
P22D4,Turbocharger Turbine Inlet Valve Position Sensor Circuit
P22D5,"""Turbocharger Turbine Inlet Valve Position Sensor Circuit Range/Performance"""
P22D6,Turbocharger Turbine Inlet Valve Position Sensor Circuit Low
P22D7,Turbocharger Turbine Inlet Valve Position Sensor Circuit High
P22D8,"""Turbocharger Turbine Inlet Valve Position Sensor Circuit Intermittent/Erratic"""
P22D9,Cylinder 1 Alternative Fuel Injector Control Circuit/Open
P22DA,Cylinder 1 Alternative Fuel Injector Control Circuit Low
P22DB,Cylinder 1 Alternative Fuel Injector Control Circuit High
P22DC,"""Cylinder 1 Alternative Fuel Injector Control Circuit Range/Performance"""
P22DD,Cylinder 2 Alternative Fuel Injector Control Circuit/Open
P22DE,Cylinder 2 Alternative Fuel Injector Control Circuit Low
P22DF,Cylinder 2 Alternative Fuel Injector Control Circuit High
P22E0,"""Cylinder 2 Alternative Fuel Injector Control Circuit Range/Performance"""
P22E1,Cylinder 3 Alternative Fuel Injector Control Circuit/Open
P22E2,Cylinder 3 Alternative Fuel Injector Control Circuit Low
P22E3,Cylinder 3 Alternative Fuel Injector Control Circuit High
P22E4,"""Cylinder 3 Alternative Fuel Injector Control Circuit Range/Performance"""
P22E5,Cylinder 4 Alternative Fuel Injector Control Circuit/Open
P22E6,Cylinder 4 Alternative Fuel Injector Control Circuit Low
P22E7,Cylinder 4 Alternative Fuel Injector Control Circuit High
P22E8,"""Cylinder 4 Alternative Fuel Injector Control Circuit Range/Performance"""
P22E9,Cylinder 5 Alternative Fuel Injector Control Circuit/Open
P22EA,Cylinder 5 Alternative Fuel Injector Control Circuit Low
P22EB,Cylinder 5 Alternative Fuel Injector Control Circuit High
P22EC,"""Cylinder 5 Alternative Fuel Injector Control Circuit Range/Performance"""
P22ED,Cylinder 6 Alternative Fuel Injector Control Circuit/Open
P22EE,Cylinder 6 Alternative Fuel Injector Control Circuit Low
P22EF,Cylinder 6 Alternative Fuel Injector Control Circuit High
P22F0,"""Cylinder 6 Alternative Fuel Injector Control Circuit Range/Performance"""
P22F1,Cylinder 7 Alternative Fuel Injector Control Circuit/Open
P22F2,Cylinder 7 Alternative Fuel Injector Control Circuit Low
P22F3,Cylinder 7 Alternative Fuel Injector Control Circuit High
P22F4,"""Cylinder 7 Alternative Fuel Injector Control Circuit Range/Performance"""
P22F5,Cylinder 8 Alternative Fuel Injector Control Circuit/Open
P22F6,Cylinder 8 Alternative Fuel Injector Control Circuit Low
P22F7,Cylinder 8 Alternative Fuel Injector Control Circuit High
P22F8,"""Cylinder 8 Alternative Fuel Injector Control Circuit Range/Performance"""
P22F9,"""NOx Sensor Performance - Slow Response Low to High Bank 1 Sensor 1"""
P22FA,"""NOx Sensor Performance - Slow Response High to Low Bank 1 Sensor 1"""
P22FB,NOx Sensor Performance - Sensing Element Bank 1 Sensor 1
P22FC,"""NOx Sensor Performance - Slow Response Low to High Bank 1 Sensor 2"""
P22FD,"""NOx Sensor Performance - Slow Response High to Low Bank 1 Sensor 2"""
P22FE,NOx Sensor Performance - Sensing Element Bank 1 Sensor 2
P22FF,SCR NOx Catalyst Inlet Temperature Too Low
P2300,"Ignition Coil ""A"" Primary Control Circuit Low"
P2301,"Ignition Coil ""A"" Primary Control Circuit High"
P2302,"Ignition Coil ""A"" Secondary Circuit"
P2303,"Ignition Coil ""B"" Primary Control Circuit Low"
P2304,"Ignition Coil ""B"" Primary Control Circuit High"
P2305,"Ignition Coil ""B"" Secondary Circuit"
P2306,"Ignition Coil ""C"" Primary Control Circuit Low"
P2307,"Ignition Coil ""C"" Primary Control Circuit High"
P2308,"Ignition Coil ""C"" Secondary Circuit"
P2309,"Ignition Coil ""D"" Primary Control Circuit Low"
P230A,"""Cylinder 1 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P230B,"""Cylinder 2 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P230C,"""Cylinder 3 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P230D,"""Cylinder 4 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P230E,"""Cylinder 5 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P230F,"""Cylinder 6 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P2310,"Ignition Coil ""D"" Primary Control Circuit High"
P2311,"Ignition Coil ""D"" Secondary Circuit"
P2312,"Ignition Coil ""E"" Primary Control Circuit Low"
P2313,"Ignition Coil ""E"" Primary Control Circuit High"
P2314,"Ignition Coil ""E"" Secondary Circuit"
P2315,"Ignition Coil ""F"" Primary Control Circuit Low"
P2316,"Ignition Coil ""F"" Primary Control Circuit High"
P2317,"Ignition Coil ""F"" Secondary Circuit"
P2318,"Ignition Coil ""G"" Primary Control Circuit Low"
P2319,"Ignition Coil ""G"" Primary Control Circuit High"
P231A,"""Cylinder 7 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P231B,"""Cylinder 8 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P231C,"""Cylinder 9 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P231D,"""Cylinder 10 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P231E,"""Cylinder 11 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P231F,"""Cylinder 12 Air-Fuel Ratio Imbalance - Adjustment At Limit During Balance"""
P2320,"Ignition Coil ""G"" Secondary Circuit"
P2321,"Ignition Coil ""H"" Primary Control Circuit Low"
P2322,"Ignition Coil ""H"" Primary Control Circuit High"
P2323,"Ignition Coil ""H"" Secondary Circuit"
P2324,"Ignition Coil ""I"" Primary Control Circuit Low"
P2325,"Ignition Coil ""I"" Primary Control Circuit High"
P2326,"Ignition Coil ""I"" Secondary Circuit"
P2327,"Ignition Coil ""J"" Primary Control Circuit Low"
P2328,"Ignition Coil ""J"" Primary Control Circuit High"
P2329,"Ignition Coil ""J"" Secondary Circuit"
P232A,TCM Request - Forced Engine Shutdown
P232B,"Cylinder 11 Fuel Injector ""A"" Offset Learning At Min Limit"
P232C,"Cylinder 11 Fuel Injector ""A"" Offset Learning At Max Limit"
P232D,"Cylinder 12 Fuel Injector ""A"" Offset Learning At Min Limit"
P232E,"Cylinder 12 Fuel Injector ""A"" Offset Learning At Max Limit"
P232F,O2 Sensor Out of Range During Deceleration Bank 1 Sensor 2
P2330,"Ignition Coil ""K"" Primary Control Circuit Low"
P2331,"Ignition Coil ""K"" Primary Control Circuit High"
P2332,"Ignition Coil ""K"" Secondary Circuit"
P2333,"Ignition Coil ""L"" Primary Control Circuit Low"
P2334,"Ignition Coil ""L"" Primary Control Circuit High"
P2335,"Ignition Coil ""L"" Secondary Circuit"
P2336,Cylinder 1 Above Knock/Combustion Vibration Sensor Threshold
P2337,Cylinder 2 Above Knock/Combustion Vibration Sensor Threshold
P2338,Cylinder 3 Above Knock/Combustion Vibration Sensor Threshold
P2339,Cylinder 4 Above Knock/Combustion Vibration Sensor Threshold
P233A,"Fuel Pressure Regulator ""C"" Control Circuit/Open"
P233B,"Fuel Pressure Regulator ""C"" Control Circuit Low"
P233C,"Fuel Pressure Regulator ""C"" Control Circuit High"
P233D,"Fuel Pressure Regulator ""B"" Solenoid Supply Voltage Control Circuit/Open"
P233E,"Fuel Pressure Regulator ""B"" Solenoid Supply Voltage Control Circuit Low"
P233F,"Fuel Pressure Regulator ""B"" Solenoid Supply Voltage Control Circuit High"
P2340,Cylinder 5 Above Knock/Combustion Vibration Sensor Threshold
P2341,Cylinder 6 Above Knock/Combustion Vibration Sensor Threshold
P2342,Cylinder 7 Above Knock/Combustion Vibration Sensor Threshold
P2343,Cylinder 8 Above Knock/Combustion Vibration Sensor Threshold
P2344,Cylinder 9 Above Knock/Combustion Vibration Sensor Threshold
P2345,Cylinder 10 Above Knock/Combustion Vibration Sensor Threshold
P2346,Cylinder 11 Above Knock/Combustion Vibration Sensor Threshold
P2347,Cylinder 12 Above Knock/Combustion Vibration Sensor Threshold
P2348,Cylinder 9 Pressure Sensor Circuit
P2349,Cylinder 9 Pressure Sensor Circuit Range/Performance
P234A,Cylinder 9 Pressure Sensor Circuit Low
P234B,Cylinder 9 Pressure Sensor Circuit High
P234C,Cylinder 9 Pressure Sensor Circuit Intermittent/Erratic
P234D,Cylinder 9 Pressure Too Low
P234E,Cylinder 9 Pressure Too High
P234F,Cylinder 9 Pressure Variation Low
P2350,Cylinder 9 Pressure Variation High
P2351,Cylinder 9 Combustion Performance
P2352,Cylinder 10 Pressure Sensor Circuit
P2353,Cylinder 10 Pressure Sensor Circuit Range/Performance
P2354,Cylinder 10 Pressure Sensor Circuit Low
P2355,Cylinder 10 Pressure Sensor Circuit High
P2356,Cylinder 10 Pressure Sensor Circuit Intermittent/Erratic
P2357,Cylinder 10 Pressure Too Low
P2358,Cylinder 10 Pressure Too High
P2359,Cylinder 10 Pressure Variation Low
P235A,Cylinder 10 Pressure Variation High
P235B,Cylinder 10 Combustion Performance
P235C,Cylinder 11 Pressure Sensor Circuit
P235D,Cylinder 11 Pressure Sensor Circuit Range/Performance
P235E,Cylinder 11 Pressure Sensor Circuit Low
P235F,Cylinder 11 Pressure Sensor Circuit High
P2360,Cylinder 11 Pressure Sensor Circuit Intermittent/Erratic
P2361,Cylinder 11 Pressure Too Low
P2362,Cylinder 11 Pressure Too High
P2363,Cylinder 11 Pressure Variation Low
P2364,Cylinder 11 Pressure Variation High
P2365,Cylinder 11 Combustion Performance
P2366,Cylinder 12 Pressure Sensor Circuit
P2367,Cylinder 12 Pressure Sensor Circuit Range/Performance
P2368,Cylinder 12 Pressure Sensor Circuit Low
P2369,Cylinder 12 Pressure Sensor Circuit High
P236A,Cylinder 12 Pressure Sensor Circuit Intermittent/Erratic
P236B,Cylinder 12 Pressure Too Low
P236C,Cylinder 12 Pressure Too High
P236D,Cylinder 12 Pressure Variation Low
P236E,Cylinder 12 Pressure Variation High
P236F,Cylinder 12 Combustion Performance
P2370,"Fuel Volume Regulator ""B"" Control Circuit/Open"
P2371,"Fuel Volume Regulator ""B"" Control Circuit Performance"
P2372,"Fuel Volume Regulator ""B"" Control Circuit Low"
P2373,"Fuel Volume Regulator ""B"" Control Circuit High"
P2374,"Turbocharger/Supercharger Inlet Pressure Sensor ""B"" Circuit"
P2375,"Turbocharger/Supercharger Inlet Pressure Sensor ""B"" Circuit Range/Performance"
P2376,"Turbocharger/Supercharger Inlet Pressure Sensor ""B"" Circuit Low"
P2377,"Turbocharger/Supercharger Inlet Pressure Sensor ""B"" Circuit High"
P2378,"Turbocharger/Supercharger Inlet Pressure Sensor ""B"" Circuit Intermittent/Erratic"
P2379,O2 Sensor Out of Range During Deceleration Bank 2 Sensor 2
P237A,O2 Sensor Exhaust Sample Error Bank 1 Sensor 2
P237B,O2 Sensor Exhaust Sample Error Bank 2 Sensor 2
P237C,"Exhaust Heat Exchanger Exhaust Bypass Valve ""A"" Control Circuit/Open"
P237D,"Exhaust Heat Exchanger Exhaust Bypass Valve ""A"" Control Circuit Low"
P237E,"Exhaust Heat Exchanger Exhaust Bypass Valve ""A"" Control Circuit High"
P237F,"Exhaust Heat Exchanger Exhaust Bypass Valve ""A"" Control Performance"
P2380,"EGR Sensor ""D"" Circuit"
P2381,"EGR Sensor ""D"" Circuit High"
P2382,"EGR Sensor ""D"" Circuit Low"
P2383,"EGR Sensor ""D"" Circuit Range/Performance"
P2384,"EGR Sensor ""D"" Circuit Intermittent"
P2385,"EGR Sensor ""E"" Circuit"
P2386,"EGR Sensor ""E"" Circuit High"
P2387,"EGR Sensor ""E"" Circuit Low"
P2388,"EGR Sensor ""E"" Circuit Range/Performance"
P2389,"EGR Sensor ""E"" Circuit Intermittent"
P238A,"Water in Fuel Sensor ""B"" Circuit"
P238B,"Water in Fuel Sensor ""B"" Circuit Range/Performance"
P238C,"Water in Fuel Sensor ""B"" Circuit Low"
P238D,"Water in Fuel Sensor ""B"" Circuit High"
P238E,"Water in Fuel Sensor ""B"" Circuit Intermittent"
P238F,"Water in Fuel Condition - Sensor ""B"""
P2390,"Diesel Intake Air Flow ""B"" Control Circuit/Open"
P2391,"Diesel Intake Air Flow ""B"" Control Performance"
P2392,"Diesel Intake Air Flow ""B"" Control Circuit Low"
P2393,"Diesel Intake Air Flow ""B"" Control Circuit High"
P2394,"Diesel Intake Air Flow ""B"" Control Stuck Open"
P2395,"Diesel Intake Air Flow ""B"" Control Stuck Closed"
P2396,"Diesel Intake Air Flow ""B"" Position Sensor Circuit"
P2397,"Diesel Intake Air Flow ""B"" Position Sensor Range/Performance"
P2398,"Diesel Intake Air Flow ""B"" Position Sensor Circuit Low"
P2399,"Diesel Intake Air Flow ""B"" Position Sensor Circuit High"
P239A,"Diesel Intake Air Flow ""B"" Position Sensor Circuit Intermittent/Erratic"
P239B,"Diesel Intake Air Flow ""B"" Control Motor Current Range/Performance"
P239C,"Diesel Intake Air Flow ""B"" Control System - High Air Flow Detected"
P239D,"Diesel Intake Air Flow ""B"" Control System - Low Air Flow Detected"
P239E,O2 Sensor Out of Range During Deceleration Bank 1 Sensor 2
P239F,O2 Sensor Out of Range During Deceleration Bank 2 Sensor 2
P23A0,O2 Sensor Exhaust Sample Error Bank 1 Sensor 2
P23A1,O2 Sensor Exhaust Sample Error Bank 2 Sensor 2
P23A2,"Exhaust Heat Exchanger Exhaust Bypass Valve ""B"" Control Circuit/Open"
P23A3,"Exhaust Heat Exchanger Exhaust Bypass Valve ""B"" Control Circuit Low"
P23A4,"Exhaust Heat Exchanger Exhaust Bypass Valve ""B"" Control Circuit High"
P23A5,"Exhaust Heat Exchanger Exhaust Bypass Valve ""B"" Control Performance"
P23A6,"Exhaust Heat Exchanger Exhaust Bypass Valve ""B"" Stuck Open"
P23A7,"Exhaust Heat Exchanger Exhaust Bypass Valve ""B"" Stuck Closed"
P23A8,"Exhaust Heat Exchanger Exhaust Bypass Valve ""B"" Position Sensor Stop Performance"
P23A9,Communication Fault - Forced Engine Shutdown
P23AA,"Turbocharger/Supercharger Bypass Valve ""A"" Stuck"
P23AB,NOx Sensor Processor Performance Bank 1 Sensor 3
P23AC,NOx Sensor Circuit Bank 1 Sensor 3
P23AD,NOx Sensor Circuit Range/Performance Bank 1 Sensor 3
P23AE,NOx Sensor Circuit Low Bank 1 Sensor 3
P23AF,NOx Sensor Circuit High Bank 1 Sensor 3
P23B0,NOx Sensor Circuit Intermittent Bank 1 Sensor 3
P23B1,NOx Sensor Heater Control Circuit/Open Bank 1 Sensor 3
P23B2,NOx Sensor Heater Control Circuit Low Bank 1 Sensor 3
P23B3,NOx Sensor Heater Control Circuit High Bank 1 Sensor 3
P23B4,NOx Sensor Heater Sense Circuit Bank 1 Sensor 3
P23B5,"""NOx Sensor Heater Sense Circuit Range/Performance Bank 1 Sensor 3"""
P23B6,NOx Sensor Supply Voltage Circuit Bank 1 Sensor 3
P23B7,"""NOx Sensor Heater Control Circuit Range/Performance Bank 1 Sensor 3"""
P23B8,NOx Sensor Heater Sense Circuit Low Bank 1 Sensor 3
P23B9,NOx Sensor Heater Sense Circuit High Bank 1 Sensor 3
P23BA,NOx Sensor Heater Sense Circuit Intermittent Bank 1 Sensor 3
P23BB,NOx Sensor Heater Resistance Bank 1 Sensor 3
P23BC,NOx Sensor Calibration Memory Bank 1 Sensor 3
P23BD,"""NOx Sensor Performance - Signal Biased/Stuck High Bank 1 Sensor 3"""
P23BE,NOx Sensor Performance - Signal Biased/Stuck Low Bank 1 Sensor 3
P23BF,"""NOx Sensor Performance - Slow Response Low to High Bank 1 Sensor 3"""
P23C0,"""NOx Sensor Performance - Slow Response High to Low Bank 1 Sensor 3"""
P23C1,NOx Sensor Performance - Sensing Element Bank 1 Sensor 3
P23C2,NOx Sensor Delayed Response - High to Low Bank 1 Sensor 3
P23C3,"Engine Coolant Bypass Valve ""C"" Position Sensor Circuit"
P23C4,"Engine Coolant Bypass Valve ""C"" Position Sensor Circuit Low"
P23C5,"Engine Coolant Bypass Valve ""C"" Position Sensor Circuit High"
P23C6,"Engine Coolant Bypass Valve ""C"" Control Circuit Driver Current/Temperature Too High"
P23C7,Fuel Heater Control Module Power Control Circuit/Open
P23C8,Fuel Heater Control Module Power Control Circuit Low
P23C9,Fuel Heater Control Module Power Control Circuit High
P23CA,Fuel Rail Heater Control Circuit/Open
P23CB,Fuel Rail Heater Control Circuit Low
P23CC,Fuel Rail Heater Control Circuit High
P23CD,Fuel Heater Control Module Feedback Signal/Open
P23CE,Fuel Heater Control Module Feedback Signal Performance
P23CF,Fuel Heater Control Module Feedback Signal Circuit Low
P23D0,Fuel Heater Control Module Feedback Signal Circuit High
P23D1,Cylinder 1 Fuel Heater Control Circuit/Open
P23D2,Cylinder 1 Fuel Heater Control Circuit High
P23D3,Cylinder 1 Fuel Heater Control Circuit Low
P23D4,Cylinder 1 Fuel Heater Performance
P23D5,Cylinder 2 Fuel Heater Control Circuit/Open
P23D6,Cylinder 2 Fuel Heater Control Circuit High
P23D7,Cylinder 2 Fuel Heater Control Circuit Low
P23D8,Cylinder 2 Fuel Heater Performance
P23D9,Cylinder 3 Fuel Heater Control Circuit/Open
P23DA,Cylinder 3 Fuel Heater Control Circuit High
P23DB,Cylinder 3 Fuel Heater Control Circuit Low
P23DC,Cylinder 3 Fuel Heater Performance
P23DD,Cylinder 4 Fuel Heater Control Circuit/Open
P23DE,Cylinder 4 Fuel Heater Control Circuit High
P23DF,Cylinder 4 Fuel Heater Control Circuit Low
P23E0,Cylinder 4 Fuel Heater Performance
P23E1,"EGR ""C"" Control Circuit/Open"
P23E2,"EGR ""C"" Control Circuit Performance"
P23E3,"EGR ""C"" Control Circuit Low"
P23E4,"EGR ""C"" Control Circuit High"
P23E5,"EGR ""C"" Control Stuck Open"
P23E6,"EGR ""C"" Control Stuck Closed"
P23E7,"EGR ""C"" Flow Insufficent Detected"
P23E8,"EGR ""C"" Flow Excessive Detected"
P23E9,"Camshaft ""A"" Position Signal Output Circuit/Open Bank 2"
P23EA,"Camshaft ""A"" Position Signal Output Circuit Low Bank 2"
P23EB,"Camshaft ""A"" Position Signal Output Circuit High Bank 2"
P23EC,"Camshaft ""B"" Position Signal Output Circuit/Open Bank 1"
P23ED,"Camshaft ""B"" Position Signal Output Circuit Low Bank 1"
P23EE,"Camshaft ""B"" Position Signal Output Circuit High Bank 1"
P23EF,"Camshaft ""B"" Position Signal Output Circuit/Open Bank 2"
P23F0,"Camshaft ""B"" Position Signal Output Circuit Low Bank 2"
P23F1,"Camshaft ""B"" Position Signal Output Circuit High Bank 2"
P23F2,"Cylinder 1 Injector ""B"" Air-Fuel Ratio Imbalance"
P23F3,"Cylinder 2 Injector ""B"" Air-Fuel Ratio Imbalance"
P23F4,"Cylinder 3 Injector ""B"" Air-Fuel Ratio Imbalance"
P23F5,"Cylinder 4 Injector ""B"" Air-Fuel Ratio Imbalance"
P23F6,"Cylinder 5 Injector ""B"" Air-Fuel Ratio Imbalance"
P23F7,"Cylinder 6 Injector ""B"" Air-Fuel Ratio Imbalance"
P23F8,"Cylinder 7 Injector ""B"" Air-Fuel Ratio Imbalance"
P23F9,"Cylinder 8 Injector ""B"" Air-Fuel Ratio Imbalance"
P23FA,"Cylinder 9 Injector ""B"" Air-Fuel Ratio Imbalance"
P23FB,"Cylinder 10 Injector ""B"" Air-Fuel Ratio Imbalance"
P23FC,"Cylinder 11 Injector ""B"" Air-Fuel Ratio Imbalance"
P23FD,"Cylinder 12 Injector ""B"" Air-Fuel Ratio Imbalance"
P23FE,"Bank 1 System ""B"" Air-Fuel Ratio Imbalance"
P23FF,"Bank 2 System ""B"" Air-Fuel Ratio Imbalance"
P2400,EVAP System Leak Detection Pump Control Circuit/Open
P2401,EVAP System Leak Detection Pump Control Circuit Low
P2402,EVAP System Leak Detection Pump Control Circuit High
P2403,EVAP System Leak Detection Pump Sense Circuit/Open
P2404,EVAP System Leak Detection Pump Sense Circuit Range/Performance
P2405,EVAP System Leak Detection Pump Sense Circuit Low
P2406,EVAP System Leak Detection Pump Sense Circuit High
P2407,"""EVAP System Leak Detection Pump Sense Circuit Intermittent/Erratic"""
P2408,Fuel Cap Sensor/Switch Circuit
P2409,Fuel Cap Sensor/Switch Circuit Range/Performance
P240A,EVAP System Leak Detection Pump Heater Control Circuit/Open
P240B,EVAP System Leak Detection Pump Heater Control Circuit Low
P240C,EVAP System Leak Detection Pump Heater Control Circuit High
P240D,Alternative Fuel Low Pressure System Leak
P240E,Alternative Fuel High Pressure System Leak
P240F,EGR Slow Response
P2410,Fuel Cap Sensor/Switch Circuit Low
P2411,Fuel Cap Sensor/Switch Circuit High
P2412,Fuel Cap Sensor/Switch Circuit Intermittent/Erratic
P2413,EGR System Performance
P2414,O2 Sensor Exhaust Sample Error Bank 1 Sensor 1
P2415,O2 Sensor Exhaust Sample Error Bank 2 Sensor 1
P2416,O2 Sensor Signals Swapped Bank 1 Sensor 2/Bank 1 Sensor 3
P2417,O2 Sensor Signals Swapped Bank 2 Sensor 2/Bank 2 Sensor 3
P2418,EVAP System Switching Valve Control Circuit/Open
P2419,EVAP System Switching Valve Control Circuit Low
P241A,O2 Sensor Signals Swapped Bank 1 Sensor 1/Bank 1 Sensor 2
P241B,O2 Sensor Signals Swapped Bank 2 Sensor 1/Bank 2 Sensor 2
P241C,Throttle Actuator Control System - Ice Blockage Bank 2
P241D,SCR Inducement - Forced Engine Shutdown
P241E,Reductant Heater Coolant Control Valve Stuck Closed
P241F,"EGR Cooler ""B"" Efficiency Below Threshold"
P2420,EVAP System Switching Valve Control Circuit High
P2421,EVAP System Vent Valve Stuck Open
P2422,EVAP System Vent Valve Stuck Closed
P2423,HC Adsorption Catalyst Efficiency Below Threshold Bank 1
P2424,HC Adsorption Catalyst Efficiency Below Threshold Bank 2
P2425,EGR Cooling Valve Control Circuit/Open
P2426,EGR Cooling Valve Control Circuit Low
P2427,EGR Cooling Valve Control Circuit High
P2428,Exhaust Gas Temperature Too High Bank 1
P2429,Exhaust Gas Temperature Too High Bank 2
P242A,Exhaust Gas Temperature Sensor Circuit Bank 1 Sensor 3
P242B,"""Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 1 Sensor 3"""
P242C,Exhaust Gas Temperature Sensor Circuit Low Bank 1 Sensor 3
P242D,Exhaust Gas Temperature Sensor Circuit High Bank 1 Sensor 3
P242E,"""Exhaust Gas Temperature Sensor Circuit Intermittent/Erratic Bank 1 Sensor 3"""
P242F,Particulate Filter Restriction - Ash Accumulation Bank 1
P2430,AIR System Air Flow/Pressure Sensor Circuit Bank 1
P2431,"""AIR System Air Flow/Pressure Sensor Circuit Range/Performance Bank 1"""
P2432,AIR System Air Flow/Pressure Sensor Circuit Low Bank 1
P2433,AIR System Air Flow/Pressure Sensor Circuit High Bank 1
P2434,"""AIR System Air Flow/Pressure Sensor Circuit Intermittent/Erratic Bank 1"""
P2435,AIR System Air Flow/Pressure Sensor Circuit Bank 2
P2436,"""AIR System Air Flow/Pressure Sensor Circuit Range/Performance Bank 2"""
P2437,AIR System Air Flow/Pressure Sensor Circuit Low Bank 2
P2438,AIR System Air Flow/Pressure Sensor Circuit High Bank 2
P2439,"""AIR System Air Flow/Pressure Sensor Circuit Intermittent/Erratic Bank 2"""
P243A,Particulate Filter Restriction - Ash Accumulation Bank 2
P243B,Particulate Filter Restriction - Forced Limited Power Bank 2
P243C,Particulate Filter Regeneration Frequency Bank 2
P243D,Particulate Filter Regeneration Duration Bank 2
P243E,Particulate Filter Regeneration Incomplete Bank 2
P243F,"""Particulate Filter Restriction - Soot Accumulation Too High Bank 2"""
P2440,AIR System Switching Valve Stuck Open Bank 1
P2441,AIR System Switching Valve Stuck Closed Bank 1
P2442,AIR System Switching Valve Stuck Open Bank 2
P2443,AIR System Switching Valve Stuck Closed Bank 2
P2444,AIR System Pump Stuck On Bank 1
P2445,AIR System Pump Stuck Off Bank 1
P2446,AIR System Pump Stuck On Bank 2
P2447,AIR System Pump Stuck Off Bank 2
P2448,AIR System High Air Flow Bank 1
P2449,AIR System High Air Flow Bank 2
P244A,Particulate Filter Differential Pressure Too Low Bank 1
P244B,Particulate Filter Differential Pressure Too High Bank 1
P244C,"""Exhaust Temperature Too Low For Particulate Filter Regeneration Bank 1"""
P244D,"""Exhaust Temperature Too High For Particulate Filter Regeneration Bank 1"""
P244E,"""Exhaust Temperature Too Low For Particulate Filter Regeneration Bank 2"""
P244F,"""Exhaust Temperature Too High For Particulate Filter Regeneration Bank 2"""
P2450,EVAP System Switching Valve Performance/Stuck Open
P2451,EVAP System Switching Valve Stuck Closed
P2452,"Particulate Filter Pressure Sensor ""A"" Circuit"
P2453,"Particulate Filter Pressure Sensor ""A"" Circuit Range/Performance"
P2454,"Particulate Filter Pressure Sensor ""A"" Circuit Low"
P2455,"Particulate Filter Pressure Sensor ""A"" Circuit High"
P2456,"Particulate Filter Pressure Sensor ""A"" Circuit Intermittent/Erratic"
P2457,"EGR Cooler ""A"" Efficiency Below Threshold"
P2458,Particulate Filter Regeneration Duration Bank 1
P2459,Particulate Filter Regeneration Frequency Bank 1
P245A,EGR Cooler Bypass Control Circuit/Open Bank 1
P245B,EGR Cooler Bypass Control Circuit Range/Performance Bank 1
P245C,EGR Cooler Bypass Control Circuit Low Bank 1
P245D,EGR Cooler Bypass Control Circuit High Bank 1
P245E,"Particulate Filter Pressure Sensor ""B"" Circuit"
P245F,"Particulate Filter Pressure Sensor ""B"" Circuit Range/Performance"
P2460,"Particulate Filter Pressure Sensor ""B"" Circuit Low"
P2461,"Particulate Filter Pressure Sensor ""B"" Circuit High"
P2462,"Particulate Filter Pressure Sensor ""B"" Circuit Intermittent/Erratic"
P2463,Particulate Filter Restriction - Soot Accumulation Bank 1
P2464,Particulate Filter Differential Pressure Too Low Bank 2
P2465,Particulate Filter Differential Pressure Too High Bank 2
P2466,Exhaust Gas Temperature Sensor Circuit Bank 2 Sensor 3
P2467,"""Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 3"""
P2468,Exhaust Gas Temperature Sensor Circuit Low Bank 2 Sensor 3
P2469,Exhaust Gas Temperature Sensor Circuit High Bank 2 Sensor 3
